record_id,date_id,city,country,continent,climate_zone,latitude,longitude,datetime,temperature_2m,temp_fahrenheit,apparent_temperature,feels_like_f,heat_index_c,wind_chill_c,dew_point_2m,relative_humidity_2m,precipitation,rain,snowfall,snow_depth,pressure_msl,cloud_cover,wind_speed_10m,wind_direction_10m,wind_gusts_10m,shortwave_radiation,et0_fao_evapotranspiration,weather_code,weather_description,weather_category,temp_category,wind_category,precip_intensity,humidity_comfort,radiation_level,time_of_day,comfort_index,temp_anomaly_c,temp_anomaly_std,is_extreme_heat,is_extreme_cold,is_heavy_rain,is_heavy_snow,is_high_wind,is_extreme_event,season,is_weekend,hour,year,month,quarter
W00501686,20220323,Mexico City,Mexico,North America,Subtropical Highland,19.43,-99.13,2022-03-23 13:00:00,26.6,79.9,25.0,77.0,26.6,26.6,-7.2,10,0.0,0.0,0.0,0.0,1008.9,5,6.5,182,15.4,1065.0,0.79,0,Clear Sky,Clear,Warm,Breeze,,Dry,Intense,Afternoon,79.9,8.92,1.49,0,0,0,0,0,0,Spring,0,13,2022,3,1
W00529383,20150520,London,UK,Europe,Oceanic,51.51,-0.13,2015-05-20 14:00:00,13.2,55.8,9.2,48.6,13.2,13.2,3.8,53,0.2,0.2,0.0,0.0,1017.5,64,10.7,301,25.9,479.0,0.27,51,Light Drizzle,Drizzle,Cool,Breeze,Light,Humid,Moderate,Afternoon,69.8,-0.12,-0.03,0,0,0,0,0,0,Spring,0,14,2015,5,2
W00120142,20180914,Chicago,USA,North America,Humid Continental,41.88,-87.63,2018-09-14 21:00:00,20.6,69.1,21.6,70.9,20.6,20.6,17.4,81,0.0,0.0,0.0,0.0,1020.4,0,7.2,97,11.4,0.0,0.02,0,Clear Sky,Clear,Warm,Breeze,,Very Humid,Night,Evening,79.7,0.87,0.2,0,0,0,0,0,0,Autumn,0,21,2018,9,3
W00474257,20190204,Mexico City,Mexico,North America,Subtropical Highland,19.43,-99.13,2019-02-04 16:00:00,25.5,77.9,23.4,74.1,25.5,25.5,0.9,20,0.0,0.0,0.0,0.0,1008.2,8,2.5,175,11.2,625.0,0.44,0,Clear Sky,Clear,Warm,Calm,,Dry,High,Afternoon,85.2,9.84,1.62,0,0,0,0,0,0,Winter,0,16,2019,2,1
W00069919,20221223,New York,USA,North America,Humid Continental,40.71,-74.01,2022-12-23 06:00:00,11.9,53.4,8.0,46.4,11.9,11.9,11.6,98,0.1,0.1,0.0,0.0,991.7,100,18.9,169,44.1,0.0,0.0,51,Light Drizzle,Drizzle,Cool,Moderate,Light,Very Humid,Night,Morning,39.2,8.46,1.58,0,0,0,0,0,0,Winter,0,6,2022,12,4
W00595503,20221204,London,UK,Europe,Oceanic,51.51,-0.13,2022-12-04 14:00:00,5.9,42.6,1.3,34.3,5.9,2.1,2.8,80,0.0,0.0,0.0,0.0,1016.7,100,12.9,64,21.3,83.0,0.05,3,Overcast,Cloudy,Cold,Moderate,,Very Humid,Low,Afternoon,33.2,-0.79,-0.2,0,0,0,0,0,0,Winter,1,14,2022,12,4
W00480644,20191028,Mexico City,Mexico,North America,Subtropical Highland,19.43,-99.13,2019-10-28 19:00:00,16.1,61.0,16.3,61.3,16.1,16.1,13.8,86,0.8,0.8,0.0,0.0,1014.3,100,4.8,281,8.3,0.0,0.02,53,Moderate Drizzle,Drizzle,Cool,Calm,Light,Very Humid,Night,Evening,64.9,0.26,0.06,0,0,0,0,0,0,Autumn,0,19,2019,10,4
W00030614,20180629,New York,USA,North America,Humid Continental,40.71,-74.01,2018-06-29 13:00:00,30.5,86.9,31.3,88.3,30.4,30.5,15.6,41,0.0,0.0,0.0,0.0,1014.5,8,9.4,308,17.2,760.0,0.62,0,Clear Sky,Clear,Hot,Breeze,,Comfortable,High,Afternoon,66.8,9.02,1.97,0,0,0,0,0,0,Summer,0,13,2018,6,2
W00675534,20220120,Paris,France,Europe,Oceanic,48.85,2.35,2022-01-20 05:00:00,3.0,37.4,-0.2,31.6,3.0,0.4,2.2,95,0.0,0.0,0.0,0.0,1030.5,15,5.9,323,11.2,0.0,0.0,0,Clear Sky,Clear,Cold,Breeze,,Very Humid,Night,Night,20.6,-1.55,-0.36,0,0,0,0,0,0,Winter,0,5,2022,1,1
W00693612,20240212,Paris,France,Europe,Oceanic,48.85,2.35,2024-02-12 11:00:00,6.4,43.5,4.0,39.2,6.4,4.8,4.9,90,0.0,0.0,0.0,0.0,1005.7,100,5.0,190,10.1,127.0,0.04,3,Overcast,Cloudy,Cold,Calm,,Very Humid,Low,Morning,33.7,0.41,0.09,0,0,0,0,0,0,Winter,0,11,2024,2,1
W00743991,20191111,Berlin,Germany,Europe,Oceanic,52.52,13.4,2019-11-11 14:00:00,6.5,43.7,2.7,36.9,6.5,3.7,2.8,77,0.0,0.0,0.0,0.0,1011.6,47,8.9,168,19.0,314.0,0.11,1,Mainly Clear,Cloudy,Cold,Breeze,,Very Humid,Moderate,Afternoon,38.6,0.69,0.17,0,0,0,0,0,0,Autumn,0,14,2019,11,4
W00731261,20180530,Berlin,Germany,Europe,Oceanic,52.52,13.4,2018-05-30 04:00:00,20.3,68.5,19.6,67.3,20.3,20.3,12.8,62,0.0,0.0,0.0,0.0,1014.0,30,6.7,105,11.4,0.0,0.05,1,Mainly Clear,Cloudy,Warm,Breeze,,Humid,Night,Night,88.6,5.55,1.03,0,0,0,0,0,0,Spring,0,4,2018,5,2
W00245635,20230107,Houston,USA,North America,Humid Subtropical,29.76,-95.37,2023-01-07 18:00:00,22.1,71.8,24.9,76.8,22.1,22.1,19.2,84,0.1,0.1,0.0,0.0,1019.6,57,2.8,135,11.2,93.0,0.06,51,Light Drizzle,Drizzle,Warm,Calm,Light,Very Humid,Low,Evening,78.3,10.41,1.67,0,0,0,0,0,0,Winter,1,18,2023,1,1
W00868013,20240104,Madrid,Spain,Europe,Mediterranean,40.42,-3.7,2024-01-04 04:00:00,9.6,49.3,9.0,48.2,9.6,9.6,9.4,99,0.0,0.0,0.0,0.0,1019.7,100,1.5,297,3.6,0.0,0.0,3,Overcast,Cloudy,Cold,Calm,,Very Humid,Night,Night,40.6,4.5,1.01,0,0,0,0,0,0,Winter,0,4,2024,1,1
W00243901,20221027,Houston,USA,North America,Humid Subtropical,29.76,-95.37,2022-10-27 12:00:00,22.0,71.6,20.5,68.9,22.0,22.0,9.7,45,0.0,0.0,0.0,0.0,1016.8,0,9.1,110,17.7,672.0,0.44,0,Clear Sky,Clear,Warm,Breeze,,Comfortable,High,Afternoon,92.4,0.05,0.01,0,0,0,0,0,0,Autumn,0,12,2022,10,4
W00602369,20230916,London,UK,Europe,Oceanic,51.51,-0.13,2023-09-16 16:00:00,25.5,77.9,24.4,75.9,25.5,25.5,12.6,45,0.0,0.0,0.0,0.0,1012.6,89,7.9,68,15.0,403.0,0.33,3,Overcast,Cloudy,Warm,Breeze,,Comfortable,Moderate,Afternoon,82.6,10.01,2.48,0,0,0,0,0,0,Autumn,1,16,2023,9,3
W00563995,20190501,London,UK,Europe,Oceanic,51.51,-0.13,2019-05-01 18:00:00,15.1,59.2,12.8,55.0,15.1,15.1,8.1,63,0.0,0.0,0.0,0.0,1016.1,99,7.8,268,15.0,193.0,0.14,3,Overcast,Cloudy,Cool,Breeze,,Humid,Low,Evening,71.9,1.78,0.38,0,0,0,0,0,0,Spring,0,18,2019,5,2
W00695447,20240428,Paris,France,Europe,Oceanic,48.85,2.35,2024-04-28 22:00:00,10.4,50.7,8.4,47.1,10.4,10.4,6.1,75,0.0,0.0,0.0,0.0,1016.3,31,4.3,186,7.8,0.0,0.01,1,Mainly Clear,Cloudy,Cool,Calm,,Very Humid,Night,Evening,53.6,-0.54,-0.1,0,0,0,0,0,0,Spring,1,22,2024,4,2
W00496446,20210817,Mexico City,Mexico,North America,Subtropical Highland,19.43,-99.13,2021-08-17 05:00:00,13.7,56.7,14.2,57.6,13.7,13.7,12.9,95,0.1,0.1,0.0,0.0,1017.2,100,1.5,27,6.3,0.0,0.0,51,Light Drizzle,Drizzle,Cool,Calm,Light,Very Humid,Night,Night,54.8,-3.39,-0.96,0,0,0,0,0,0,Summer,0,5,2021,8,3
W00853546,20220511,Madrid,Spain,Europe,Mediterranean,40.42,-3.7,2022-05-11 09:00:00,16.8,62.2,14.7,58.5,16.8,16.8,7.8,55,0.0,0.0,0.0,0.0,1020.5,2,6.4,54,12.1,188.0,0.13,0,Clear Sky,Clear,Cool,Breeze,,Humid,Low,Morning,81.7,-1.42,-0.24,0,0,0,0,0,0,Spring,0,9,2022,5,2
W00735434,20181120,Berlin,Germany,Europe,Oceanic,52.52,13.4,2018-11-20 01:00:00,2.2,36.0,-2.9,26.8,2.2,-2.7,0.9,91,0.0,0.0,0.0,0.0,1023.2,99,13.4,81,23.7,0.0,0.0,3,Overcast,Cloudy,Cold,Moderate,,Very Humid,Night,Night,16.4,-3.61,-0.89,0,0,0,0,0,0,Autumn,0,1,2018,11,4
W00155166,20220913,Chicago,USA,North America,Humid Continental,41.88,-87.63,2022-09-13 05:00:00,15.9,60.6,14.9,58.8,15.9,15.9,14.4,91,0.1,0.1,0.0,0.0,1009.1,100,10.8,287,15.0,0.0,0.01,51,Light Drizzle,Drizzle,Cool,Breeze,Light,Very Humid,Night,Night,58.8,-3.83,-0.87,0,0,0,0,0,0,Autumn,0,5,2022,9,3
W00464501,20171225,Mexico City,Mexico,North America,Subtropical Highland,19.43,-99.13,2017-12-25 04:00:00,9.6,49.3,7.7,45.9,9.6,8.9,5.9,77,0.0,0.0,0.0,0.0,1024.2,24,3.9,336,6.5,0.0,0.0,1,Mainly Clear,Cloudy,Cold,Calm,,Very Humid,Night,Night,50.3,-4.39,-0.8,0,0,0,0,0,0,Winter,0,4,2017,12,4
W00383151,20180914,Toronto,Canada,North America,Humid Continental,43.65,-79.38,2018-09-14 14:00:00,25.1,77.2,28.5,83.3,25.1,25.1,21.6,81,0.0,0.0,0.0,0.0,1020.7,27,5.9,130,15.0,544.0,0.36,1,Mainly Clear,Cloudy,Warm,Breeze,,Very Humid,High,Afternoon,69.2,6.79,1.62,0,0,0,0,0,0,Autumn,0,14,2018,9,3
W00125702,20190504,Chicago,USA,North America,Humid Continental,41.88,-87.63,2019-05-04 13:00:00,10.1,50.2,9.4,48.9,10.1,10.1,6.1,76,0.0,0.0,0.0,0.0,1016.6,0,7.9,65,17.0,931.0,0.37,0,Clear Sky,Clear,Cool,Breeze,,Very Humid,Intense,Afternoon,50.3,-4.54,-0.73,0,0,0,0,0,0,Spring,1,13,2019,5,2
W00008185,20151208,New York,USA,North America,Humid Continental,40.71,-74.01,2015-12-08 00:00:00,4.8,40.6,0.9,33.6,4.8,1.7,1.2,78,0.0,0.0,0.0,0.0,1019.1,100,8.5,358,14.3,0.0,0.01,3,Overcast,Cloudy,Cold,Breeze,,Very Humid,Night,Night,33.2,1.36,0.25,0,0,0,0,0,0,Winter,0,0,2015,12,4
W00134187,20200422,Chicago,USA,North America,Humid Continental,41.88,-87.63,2020-04-22 02:00:00,2.2,36.0,-1.8,28.8,2.2,-1.2,-0.8,80,0.0,0.0,0.0,0.0,1016.7,19,7.5,143,10.3,0.0,0.01,0,Clear Sky,Clear,Cold,Breeze,,Very Humid,Night,Night,24.8,-6.19,-1.01,0,0,0,0,0,0,Spring,0,2,2020,4,2
W00587528,20220106,London,UK,Europe,Oceanic,51.51,-0.13,2022-01-06 07:00:00,-3.8,25.2,-7.7,18.1,-3.8,-7.5,-4.0,99,0.0,0.0,0.0,0.0,1020.1,98,5.6,230,7.2,0.0,0.0,3,Overcast,Cloudy,Freezing,Breeze,,Very Humid,Night,Morning,0.0,-8.49,-2.17,0,0,0,0,0,0,Winter,0,7,2022,1,1
W00472258,20181113,Mexico City,Mexico,North America,Subtropical Highland,19.43,-99.13,2018-11-13 09:00:00,13.4,56.1,12.8,55.0,13.4,13.4,10.8,85,0.0,0.0,0.0,0.0,1020.9,87,3.2,295,8.5,223.0,0.12,3,Overcast,Cloudy,Cool,Calm,,Very Humid,Moderate,Morning,58.1,-1.77,-0.33,0,0,0,0,0,0,Autumn,0,9,2018,11,4
W00896988,20170424,Zurich,Switzerland,Europe,Oceanic,47.38,8.54,2017-04-24 11:00:00,16.5,61.7,16.5,61.7,16.5,16.5,6.8,52,0.0,0.0,0.0,0.0,1017.8,71,14.4,310,20.7,852.0,1.7,51,Light Drizzle,Drizzle,Cool,Moderate,,Humid,Intense,Morning,78.3,-4.58,-0.92,0,0,0,0,0,0,Spring,0,11,2017,4,2
W00594166,20221009,London,UK,Europe,Oceanic,51.51,-0.13,2022-10-09 21:00:00,10.1,50.2,8.2,46.8,10.1,10.1,7.7,85,0.0,0.0,0.0,0.0,1012.8,100,5.3,168,7.4,0.0,0.0,3,Overcast,Cloudy,Cool,Breeze,,Very Humid,Night,Evening,47.2,-1.95,-0.57,0,0,0,0,0,0,Autumn,1,21,2022,10,4
W00536704,20160320,London,UK,Europe,Oceanic,51.51,-0.13,2016-03-20 15:00:00,8.5,47.3,4.5,40.1,8.5,6.0,1.8,63,0.0,0.0,0.0,0.0,1024.0,98,9.4,40,19.2,209.0,0.12,3,Overcast,Cloudy,Cold,Breeze,,Humid,Moderate,Afternoon,51.3,0.98,0.25,0,0,0,0,0,0,Spring,1,15,2016,3,1
W00390915,20190804,Toronto,Canada,North America,Humid Continental,43.65,-79.38,2019-08-04 02:00:00,19.7,67.5,20.5,68.9,19.7,19.7,17.3,86,0.0,0.0,0.0,0.0,1014.7,1,7.7,334,13.6,0.0,0.01,0,Clear Sky,Clear,Cool,Breeze,,Very Humid,Night,Night,74.2,-1.89,-0.52,0,0,0,0,0,0,Summer,1,2,2019,8,3
W00729173,20180304,Berlin,Germany,Europe,Oceanic,52.52,13.4,2018-03-04 04:00:00,-8.1,17.4,-13.7,7.3,-8.1,-14.3,-13.4,65,0.0,0.0,0.0,0.0,1007.7,0,9.1,110,16.3,0.0,0.02,0,Clear Sky,Clear,Freezing,Breeze,,Humid,Night,Night,0.6,-13.58,-2.81,0,1,0,0,0,1,Spring,1,4,2018,3,1
W00938189,20220105,Istanbul,Turkey,Europe,Mediterranean,41.01,28.95,2022-01-05 04:00:00,0.4,32.7,0.4,32.7,0.4,-2.4,-11.9,39,0.0,0.0,0.0,0.0,1022.2,85,5.2,356,9.4,332.0,0.66,61,Slight Rain,Rain,Cold,Breeze,,Comfortable,Moderate,Night,35.6,-4.2,-0.9,0,0,0,0,0,0,Winter,0,4,2022,1,1
W00410958,20211116,Toronto,Canada,North America,Humid Continental,43.65,-79.38,2021-11-16 05:00:00,-0.3,31.5,-4.4,24.1,-0.3,-3.9,-2.3,86,0.0,0.0,0.0,0.0,1017.5,48,6.8,279,13.0,0.0,0.0,1,Mainly Clear,Cloudy,Freezing,Breeze,,Very Humid,Night,Night,14.7,-5.29,-1.05,0,0,0,0,0,0,Autumn,0,5,2021,11,4
W00213803,20190522,Houston,USA,North America,Humid Subtropical,29.76,-95.37,2019-05-22 10:00:00,27.8,82.0,29.6,85.3,31.5,27.8,23.8,79,0.0,0.0,0.0,0.0,1010.5,48,17.4,158,29.1,416.0,0.29,1,Mainly Clear,Cloudy,Warm,Moderate,,Very Humid,Moderate,Morning,56.4,3.41,0.95,0,0,0,0,0,0,Spring,0,10,2019,5,2
W00624739,20160404,Paris,France,Europe,Oceanic,48.85,2.35,2016-04-04 18:00:00,15.6,60.1,13.0,55.4,15.6,15.6,5.9,52,0.0,0.0,0.0,0.0,1004.3,93,6.5,186,16.8,367.0,0.22,3,Overcast,Cloudy,Cool,Breeze,,Humid,Moderate,Evening,79.6,4.66,0.91,0,0,0,0,0,0,Spring,0,18,2016,4,2
W00129274,20190930,Chicago,USA,North America,Humid Continental,41.88,-87.63,2019-09-30 09:00:00,23.5,74.3,25.7,78.3,23.5,23.5,21.0,85,0.0,0.0,0.0,0.0,1017.5,17,9.4,205,15.4,224.0,0.14,0,Clear Sky,Clear,Warm,Breeze,,Very Humid,Moderate,Morning,70.3,3.77,0.86,0,0,0,0,0,0,Autumn,0,9,2019,9,3
W00026187,20171227,New York,USA,North America,Humid Continental,40.71,-74.01,2017-12-27 02:00:00,-5.5,22.1,-10.8,12.6,-5.5,-10.3,-15.6,45,0.0,0.0,0.0,0.0,1031.7,37,7.0,292,12.1,0.0,0.03,1,Mainly Clear,Cloudy,Freezing,Breeze,,Comfortable,Night,Night,17.0,-8.94,-1.68,0,0,0,0,0,0,Winter,0,2,2017,12,4
W00787873,20241113,Berlin,Germany,Europe,Oceanic,52.52,13.4,2024-11-13 00:00:00,3.5,38.3,1.1,34.0,3.5,3.5,2.1,91,0.0,0.0,0.0,0.0,1032.6,100,2.8,261,5.8,0.0,0.0,3,Overcast,Cloudy,Cold,Calm,,Very Humid,Night,Night,25.6,-2.31,-0.57,0,0,0,0,0,0,Autumn,0,0,2024,11,4
W00448288,20160218,Mexico City,Mexico,North America,Subtropical Highland,19.43,-99.13,2016-02-18 15:00:00,22.6,72.7,20.9,69.6,22.6,22.6,-4.9,15,0.0,0.0,0.0,0.0,1015.4,0,4.4,49,16.6,882.0,0.61,0,Clear Sky,Clear,Warm,Calm,,Dry,Intense,Afternoon,93.0,6.94,1.14,0,0,0,0,0,0,Winter,0,15,2016,2,1
W00996072,20280812,Los Angeles,USA,North America,Mediterranean,34.05,-118.24,2028-08-12 23:00:00,22.1,71.8,22.1,71.8,22.1,22.1,9.4,36,0.0,0.0,0.0,0.0,1014.8,0,3.4,221,4.3,87.4,0.17,51,Light Drizzle,Drizzle,Warm,Calm,,Comfortable,Low,Evening,95.0,0.79,0.16,0,0,0,0,0,0,Summer,1,23,2028,8,3
W00625732,20160516,Paris,France,Europe,Oceanic,48.85,2.35,2016-05-16 03:00:00,7.5,45.5,5.7,42.3,7.5,6.9,5.9,90,0.0,0.0,0.0,0.0,1022.8,40,3.2,278,6.5,0.0,0.0,1,Mainly Clear,Cloudy,Cold,Calm,,Very Humid,Night,Night,37.9,-7.15,-1.46,0,0,0,0,0,0,Spring,0,3,2016,5,2
W00093076,20150814,Chicago,USA,North America,Humid Continental,41.88,-87.63,2015-08-14 03:00:00,21.4,70.5,21.9,71.4,21.4,21.4,17.3,78,0.5,0.5,0.0,0.0,1017.8,97,9.1,239,11.6,0.0,0.03,53,Moderate Drizzle,Drizzle,Warm,Breeze,Light,Very Humid,Night,Night,80.3,-1.16,-0.32,0,0,0,0,0,0,Summer,0,3,2015,8,3
W00443959,20150822,Mexico City,Mexico,North America,Subtropical Highland,19.43,-99.13,2015-08-22 06:00:00,13.7,56.7,13.7,56.7,13.7,13.7,12.3,92,0.0,0.0,0.0,0.0,1019.1,33,3.2,219,3.6,0.0,0.0,1,Mainly Clear,Cloudy,Cool,Calm,,Very Humid,Night,Morning,55.5,-3.39,-0.96,0,0,0,0,0,0,Summer,1,6,2015,8,3
W00963478,20241123,London,UK,Europe,Oceanic,51.51,-0.13,2024-11-23 21:00:00,5.4,41.7,5.4,41.7,5.4,1.3,-4.7,49,0.0,0.0,0.0,0.0,1005.0,52,14.1,239,19.2,370.3,0.74,1,Mainly Clear,Cloudy,Cold,Moderate,,Comfortable,Moderate,Evening,46.2,-2.67,-0.7,0,0,0,0,0,0,Autumn,1,21,2024,11,4
W00313919,20201021,Phoenix,USA,North America,Desert,33.45,-112.07,2020-10-21 22:00:00,26.6,79.9,23.8,74.8,26.6,26.6,0.6,18,0.0,0.0,0.0,0.0,1006.4,0,3.4,302,5.6,0.0,0.07,0,Clear Sky,Clear,Warm,Calm,,Dry,Night,Evening,81.5,2.18,0.32,0,0,0,0,0,0,Autumn,0,22,2020,10,4
W00611314,20240923,London,UK,Europe,Oceanic,51.51,-0.13,2024-09-23 09:00:00,15.2,59.4,13.8,56.8,15.2,15.2,14.6,96,4.3,4.3,0.0,0.0,1003.9,100,12.7,228,20.6,42.0,0.03,63,Moderate Rain,Rain,Cool,Moderate,Moderate,Very Humid,Low,Morning,53.2,-0.29,-0.07,0,0,0,0,0,0,Autumn,0,9,2024,9,3
W00296903,20181112,Phoenix,USA,North America,Desert,33.45,-112.07,2018-11-12 22:00:00,13.1,55.6,6.1,43.0,13.1,13.1,-17.6,10,0.0,0.0,0.0,0.0,1028.4,0,13.8,25,21.0,0.0,0.19,0,Clear Sky,Clear,Cool,Moderate,,Dry,Night,Evening,69.4,-4.2,-0.66,0,0,0,0,0,0,Autumn,0,22,2018,11,4
W00616397,20150423,Paris,France,Europe,Oceanic,48.85,2.35,2015-04-23 04:00:00,7.4,45.3,4.6,40.3,7.4,5.4,4.9,84,0.0,0.0,0.0,0.0,1019.6,0,6.7,48,12.5,0.0,0.0,0,Clear Sky,Clear,Cold,Breeze,,Very Humid,Night,Night,38.8,-3.54,-0.69,0,0,0,0,0,0,Spring,0,4,2015,4,2
W00170371,20240607,Chicago,USA,North America,Humid Continental,41.88,-87.63,2024-06-07 18:00:00,20.5,68.9,20.8,69.4,20.5,20.5,14.8,70,0.0,0.0,0.0,0.0,1009.8,100,5.4,48,15.2,378.0,0.23,3,Overcast,Cloudy,Warm,Breeze,,Humid,Moderate,Evening,85.8,-0.09,-0.02,0,0,0,0,0,0,Summer,0,18,2024,6,2
W00884591,20151124,Moscow,Russia,Asia,Subarctic,55.75,37.62,2015-11-24 22:00:00,12.2,54.0,12.2,54.0,12.2,12.2,-5.8,10,0.0,0.0,0.0,0.0,994.6,69,14.4,285,23.9,219.0,0.44,0,Clear Sky,Clear,Cool,Moderate,,Dry,Moderate,Evening,66.4,6.99,1.37,0,0,0,0,0,0,Autumn,0,22,2015,11,4
W00097462,20160212,Chicago,USA,North America,Humid Continental,41.88,-87.63,2016-02-12 21:00:00,-10.7,12.7,-19.1,-2.4,-10.7,-20.7,-18.4,53,0.0,0.0,0.0,0.02,1030.1,60,19.9,329,36.2,0.0,0.03,2,Partly Cloudy,Cloudy,Freezing,Moderate,,Humid,Night,Evening,0.0,-8.72,-1.2,0,0,0,0,0,0,Winter,0,21,2016,2,1
W00320503,20210723,Phoenix,USA,North America,Desert,33.45,-112.07,2021-07-23 06:00:00,24.5,76.1,26.7,80.1,24.5,24.5,19.7,75,1.4,1.4,0.0,0.0,1018.0,100,6.6,108,14.8,0.0,0.06,61,Slight Rain,Rain,Warm,Breeze,Light,Very Humid,Night,Morning,73.7,-10.59,-2.0,0,0,0,0,0,0,Summer,0,6,2021,7,3
W00471884,20181028,Mexico City,Mexico,North America,Subtropical Highland,19.43,-99.13,2018-10-28 19:00:00,15.1,59.2,14.0,57.2,15.1,15.1,12.3,83,0.0,0.0,0.0,0.0,1019.4,56,7.6,313,10.3,0.0,0.03,2,Partly Cloudy,Cloudy,Cool,Breeze,,Very Humid,Night,Evening,62.0,-0.74,-0.17,0,0,0,0,0,0,Autumn,1,19,2018,10,4
W00186052,20160322,Houston,USA,North America,Humid Subtropical,29.76,-95.37,2016-03-22 03:00:00,9.1,48.4,6.4,43.5,9.1,7.3,6.1,81,0.0,0.0,0.0,0.0,1023.8,0,7.2,189,12.3,0.0,0.01,0,Clear Sky,Clear,Cold,Breeze,,Very Humid,Night,Night,45.2,-8.81,-1.7,0,0,0,0,0,0,Spring,0,3,2016,3,1
W00873505,20240820,Madrid,Spain,Europe,Mediterranean,40.42,-3.7,2024-08-20 00:00:00,28.9,84.0,25.3,77.5,27.4,28.9,4.3,21,0.0,0.0,0.0,0.0,1012.5,0,9.2,23,15.4,0.0,0.19,0,Clear Sky,Clear,Warm,Breeze,,Dry,Night,Night,71.7,2.23,0.4,0,0,0,0,0,0,Summer,0,0,2024,8,3
W00149799,20220201,Chicago,USA,North America,Humid Continental,41.88,-87.63,2022-02-01 14:00:00,6.0,42.8,1.1,34.0,6.0,2.1,3.0,81,0.0,0.0,0.0,0.1,1011.9,100,13.8,223,21.3,169.0,0.08,3,Overcast,Cloudy,Cold,Moderate,,Very Humid,Low,Afternoon,32.6,7.98,1.1,0,0,0,0,0,0,Winter,0,14,2022,2,1
W00741058,20190712,Berlin,Germany,Europe,Oceanic,52.52,13.4,2019-07-12 09:00:00,16.2,61.2,16.9,62.4,16.2,16.2,14.9,92,0.4,0.4,0.0,0.0,1010.4,100,4.3,267,9.4,66.0,0.05,51,Light Drizzle,Drizzle,Cool,Calm,Light,Very Humid,Low,Morning,62.4,-3.96,-0.85,0,0,0,0,0,0,Summer,0,9,2019,7,3
W00219382,20200109,Houston,USA,North America,Humid Subtropical,29.76,-95.37,2020-01-09 21:00:00,19.8,67.6,19.7,67.5,19.8,19.8,18.5,92,0.1,0.1,0.0,0.0,1017.2,98,13.7,154,23.7,0.0,0.01,51,Light Drizzle,Drizzle,Cool,Moderate,Light,Very Humid,Night,Evening,68.6,8.11,1.3,0,0,0,0,0,0,Winter,0,21,2020,1,1
W00762015,20211201,Berlin,Germany,Europe,Oceanic,52.52,13.4,2021-12-01 14:00:00,6.1,43.0,0.7,33.3,6.1,1.7,4.2,88,0.1,0.1,0.0,0.0,990.9,100,17.2,214,28.0,26.0,0.03,51,Light Drizzle,Drizzle,Cold,Moderate,Light,Very Humid,Low,Afternoon,27.7,2.65,0.68,0,0,0,0,0,0,Winter,0,14,2021,12,4
W00470518,20180901,Mexico City,Mexico,North America,Subtropical Highland,19.43,-99.13,2018-09-01 21:00:00,15.4,59.7,15.2,59.4,15.4,15.4,13.0,86,1.0,1.0,0.0,0.0,1016.8,100,4.7,355,7.4,0.0,0.0,55,Heavy Drizzle,Drizzle,Cool,Calm,Light,Very Humid,Night,Evening,62.8,-1.28,-0.37,0,0,0,0,0,0,Autumn,1,21,2018,9,3
W00133903,20200410,Chicago,USA,North America,Humid Continental,41.88,-87.63,2020-04-10 06:00:00,0.0,32.0,-6.2,20.8,0.0,-5.7,-5.7,65,0.0,0.0,0.0,0.0,1017.2,0,14.3,299,21.0,0.0,0.03,0,Clear Sky,Clear,Freezing,Moderate,,Humid,Night,Morning,22.4,-8.39,-1.36,0,0,0,0,0,0,Spring,0,6,2020,4,2
W00126818,20190620,Chicago,USA,North America,Humid Continental,41.88,-87.63,2019-06-20 01:00:00,11.8,53.2,8.0,46.4,11.8,11.8,10.6,92,1.3,1.3,0.0,0.0,1003.7,99,16.8,5,25.3,0.0,0.01,61,Slight Rain,Rain,Cool,Moderate,Light,Very Humid,Night,Night,43.0,-8.79,-1.69,0,0,0,0,0,0,Summer,0,1,2019,6,2
W00975241,20260329,Moscow,Russia,Asia,Subarctic,55.75,37.62,2026-03-29 00:00:00,9.5,49.1,9.5,49.1,9.5,7.1,0.9,57,0.98,0.98,0.0,0.0,1012.0,68,10.2,82,19.8,0.0,0.0,1,Mainly Clear,Cloudy,Cold,Breeze,Light,Humid,Night,Night,56.9,-5.77,-1.15,0,0,0,0,0,0,Spring,1,0,2026,3,1
W00860777,20230308,Madrid,Spain,Europe,Mediterranean,40.42,-3.7,2023-03-08 16:00:00,17.1,62.8,11.5,52.7,17.1,17.1,7.8,54,0.0,0.0,0.0,0.0,1012.1,100,21.8,238,36.7,415.0,0.29,3,Overcast,Cloudy,Cool,Strong,,Humid,Moderate,Afternoon,75.4,6.86,1.33,0,0,0,0,0,0,Spring,0,16,2023,3,1
W00682906,20221123,Paris,France,Europe,Oceanic,48.85,2.35,2022-11-23 09:00:00,5.6,42.1,1.9,35.4,5.6,2.2,4.9,95,0.0,0.0,0.0,0.0,997.3,100,10.6,165,19.0,0.0,0.0,3,Overcast,Cloudy,Cold,Breeze,,Very Humid,Night,Morning,26.0,-2.61,-0.67,0,0,0,0,0,0,Autumn,0,9,2022,11,4
